Date,Account_ID,Customer_Segment,Industry,Subscription_Status,Monthly_Recurring_Revenue,Expansion_Revenue,Support_Tickets_Last_30d,Feature_Adoption_Score
2024-09-12,ACC00033,SMB,Retail,Active,2950.74,742.6,2,64.2
2024-09-12,ACC00034,Mid-Market,Finance,Active,8157.33,316.84,4,88.3
2024-09-12,ACC00035,Mid-Market,Tech,Active,5268.01,908.1,0,96.3
2024-09-12,ACC00036,Mid-Market,Healthcare,Active,3740.93,121.18,0,64.5
2024-09-12,ACC00037,SMB,Retail,Active,2795.01,736.74,7,91.2
2024-09-12,ACC00038,SMB,Healthcare,Active,835.63,75.29,7,99.9
2024-09-12,ACC00039,Enterprise,Retail,Paused,13006.41,0.0,5,79.7
2024-09-12,ACC00040,Mid-Market,Healthcare,Active,6752.41,1865.72,4,71.1
2024-09-12,ACC00041,Enterprise,Finance,Active,11586.9,2488.53,6,92.3
2024-09-12,ACC00042,Mid-Market,Tech,Active,9944.81,29.78,2,60.0
2024-09-12,ACC00043,Mid-Market,Healthcare,Active,3867.94,984.61,8,78.0
2024-09-12,ACC00044,SMB,Finance,Active,1669.08,397.04,4,75.1
2024-09-12,ACC00045,SMB,Tech,Active,535.45,139.59,8,66.6
2024-09-12,ACC00046,Mid-Market,Tech,Active,8349.97,737.74,4,71.2
2024-09-12,ACC00047,SMB,Tech,Active,1972.64,123.1,0,98.9
2024-09-12,ACC00048,SMB,Healthcare,Active,2756.39,421.74,4,65.8
2024-09-12,ACC00049,SMB,Retail,Active,2135.88,440.15,1,85.0
2024-09-12,ACC00050,SMB,Finance,Active,2314.16,99.14,1,81.2
2024-09-13,ACC00001,Enterprise,Healthcare,Active,18492.58,4061.62,4,69.5
2024-09-13,ACC00002,Enterprise,Healthcare,Active,17327.39,998.69,8,79.7
2024-09-13,ACC00003,SMB,Retail,Active,2758.25,153.6,4,84.0
2024-09-13,ACC00004,SMB,Retail,Churned,1430.03,0.0,9,56.6
2024-09-13,ACC00005,Mid-Market,Healthcare,Active,4061.07,703.39,7,79.5
2024-09-13,ACC00006,SMB,Retail,Churned,1222.87,0.0,8,56.9
2024-09-13,ACC00007,SMB,Tech,Active,2513.69,121.89,0,95.6
2024-09-13,ACC00008,Mid-Market,Retail,Active,6672.83,1693.95,2,96.8
2024-09-13,ACC00009,SMB,Healthcare,Active,825.33,154.73,0,63.2
2024-09-13,ACC00010,Mid-Market,Tech,Active,5961.44,1535.06,1,98.9
2024-09-13,ACC00011,Mid-Market,Tech,Active,9448.84,2815.97,1,70.2
2024-09-13,ACC00012,SMB,Tech,Active,2771.56,305.39,0,72.1
2024-09-13,ACC00013,SMB,Tech,Active,1189.76,325.61,2,63.6
2024-09-13,ACC00014,Mid-Market,Tech,Active,4929.23,320.8,3,74.5
2024-09-13,ACC00015,SMB,Finance,Active,2976.65,839.42,3,77.6
2024-09-13,ACC00016,Enterprise,Retail,Active,12316.18,443.34,7,71.9
2024-09-13,ACC00017,SMB,Healthcare,Active,2756.96,68.99,2,67.6
2024-09-13,ACC00018,SMB,Retail,Churned,2595.06,0.0,5,55.9
2024-09-13,ACC00019,Enterprise,Retail,Active,21720.15,547.75,6,71.4
2024-09-13,ACC00020,Enterprise,Finance,Active,23031.24,1997.24,5,67.1
2024-09-13,ACC00021,Mid-Market,Finance,Active,8747.72,1867.71,1,68.4
2024-09-13,ACC00022,Mid-Market,Tech,Churned,5217.73,0.0,8,30.3
2024-09-13,ACC00023,Mid-Market,Healthcare,Churned,5867.44,0.0,4,50.5
2024-09-13,ACC00024,SMB,Finance,Active,2407.73,36.46,6,84.9
2024-09-13,ACC00025,SMB,Tech,Active,2352.03,331.12,2,80.6
2024-09-13,ACC00026,Enterprise,Healthcare,Active,22485.12,958.55,3,75.8
2024-09-13,ACC00027,Enterprise,Healthcare,Paused,10420.5,0.0,5,76.1
2024-09-13,ACC00028,SMB,Tech,Active,1097.68,64.46,2,87.5
2024-09-13,ACC00029,Enterprise,Finance,Active,19651.24,5365.94,8,91.8
2024-09-13,ACC00030,SMB,Tech,Active,1727.7,496.61,7,91.7
2024-09-13,ACC00031,Mid-Market,Tech,Active,4836.04,76.66,9,96.5
2024-09-13,ACC00032,SMB,Tech,Active,1269.31,52.86,0,71.5
2024-09-13,ACC00033,SMB,Retail,Active,2084.39,184.18,8,88.8
2024-09-13,ACC00034,Enterprise,Retail,Active,14221.45,1074.7,0,88.2
2024-09-13,ACC00035,SMB,Retail,Active,796.16,120.85,3,89.2
2024-09-13,ACC00036,SMB,Retail,Active,2800.51,327.67,8,69.9
2024-09-13,ACC00037,SMB,Finance,Churned,2982.67,0.0,5,34.8
2024-09-13,ACC00038,SMB,Healthcare,Active,2966.71,57.67,0,96.0
2024-09-13,ACC00039,SMB,Healthcare,Active,721.28,129.38,7,80.9
2024-09-13,ACC00040,Mid-Market,Retail,Active,3162.43,754.67,9,97.9
2024-09-13,ACC00041,SMB,Retail,Active,1346.08,72.88,3,78.1
2024-09-13,ACC00042,Mid-Market,Retail,Active,9021.64,1854.09,1,82.1
2024-09-13,ACC00043,SMB,Retail,Active,2308.21,352.49,9,74.6
2024-09-13,ACC00044,Mid-Market,Healthcare,Active,6820.78,50.77,4,88.4
2024-09-13,ACC00045,Mid-Market,Retail,Active,9007.22,2356.57,1,82.2
2024-09-13,ACC00046,SMB,Healthcare,Active,2904.09,404.05,3,96.2
2024-09-13,ACC00047,Mid-Market,Retail,Active,9275.87,653.39,5,93.7
2024-09-13,ACC00048,Mid-Market,Tech,Active,3730.37,122.04,7,74.2
2024-09-13,ACC00049,Mid-Market,Tech,Active,9173.68,1077.57,8,82.8
2024-09-13,ACC00050,SMB,Retail,Active,1021.79,56.44,8,77.4
2024-09-14,ACC00001,SMB,Healthcare,Active,1268.03,174.76,2,99.5
2024-09-14,ACC00002,Enterprise,Retail,Active,20489.88,2834.37,2,80.6
2024-09-14,ACC00003,SMB,Finance,Active,529.2,44.16,0,92.3
2024-09-14,ACC00004,SMB,Tech,Active,2265.29,170.46,8,88.3
2024-09-14,ACC00005,Mid-Market,Tech,Churned,7115.22,0.0,6,39.2
2024-09-14,ACC00006,Mid-Market,Retail,Active,9870.3,1017.81,2,70.1
2024-09-14,ACC00007,Mid-Market,Tech,Active,5661.83,1070.15,5,65.3
2024-09-14,ACC00008,SMB,Tech,Active,891.46,17.54,3,68.8
2024-09-14,ACC00009,Mid-Market,Finance,Active,7923.33,2283.64,5,90.5
2024-09-14,ACC00010,SMB,Tech,Churned,1895.41,0.0,6,46.2
2024-09-14,ACC00011,SMB,Retail,Active,2699.29,728.8,6,83.5
2024-09-14,ACC00012,Mid-Market,Tech,Active,9529.12,348.49,1,76.7
2024-09-14,ACC00013,SMB,Retail,Active,1559.01,431.58,6,80.5
2024-09-14,ACC00014,Mid-Market,Finance,Active,8976.22,956.85,9,92.2
2024-09-14,ACC00015,Enterprise,Healthcare,Active,16910.42,2363.39,2,82.4
2024-09-14,ACC00016,SMB,Finance,Churned,2062.29,0.0,5,43.8
2024-09-14,ACC00017,SMB,Finance,Active,1885.53,336.84,7,79.1
2024-09-14,ACC00018,SMB,Healthcare,Active,2789.61,800.01,1,71.0
2024-09-14,ACC00019,Enterprise,Retail,Active,24066.19,7168.6,7,92.7
2024-09-14,ACC00020,SMB,Tech,Paused,2902.43,0.0,6,63.0
2024-09-14,ACC00021,Mid-Market,Retail,Active,7202.52,1006.72,0,79.9
2024-09-14,ACC00022,Enterprise,Finance,Churned,12678.93,0.0,2,51.4
2024-09-14,ACC00023,Mid-Market,Healthcare,Active,9875.25,2276.06,7,97.3
2024-09-14,ACC00024,Mid-Market,Retail,Active,8312.73,782.68,0,96.1
2024-09-14,ACC00025,Enterprise,Finance,Active,22303.41,1230.18,8,95.5
2024-09-14,ACC00026,SMB,Healthcare,Active,1105.29,53.61,0,78.1
2024-09-14,ACC00027,Enterprise,Finance,Active,20653.49,5109.57,7,73.5
2024-09-14,ACC00028,SMB,Finance,Active,2133.93,543.53,6,84.4
2024-09-14,ACC00029,Mid-Market,Finance,Active,4892.23,767.02,7,95.1
2024-09-14,ACC00030,SMB,Retail,Active,2504.64,723.41,5,88.5
2024-09-14,ACC00031,SMB,Tech,Active,518.8,25.0,6,78.2
2024-09-14,ACC00032,SMB,Tech,Active,2880.12,861.52,2,79.6
2024-09-14,ACC00033,SMB,Finance,Active,2116.93,514.32,5,93.4
2024-09-14,ACC00034,Mid-Market,Finance,Active,3354.08,330.55,0,67.1
2024-09-14,ACC00035,Enterprise,Tech,Active,10703.24,480.19,0,78.2
2024-09-14,ACC00036,Enterprise,Tech,Active,10060.53,50.6,6,60.6
2024-09-14,ACC00037,Mid-Market,Healthcare,Active,3824.71,747.41,2,96.6
2024-09-14,ACC00038,Mid-Market,Healthcare,Active,4137.33,995.87,6,70.4
2024-09-14,ACC00039,Enterprise,Retail,Active,13880.82,1792.03,8,73.8
2024-09-14,ACC00040,SMB,Healthcare,Active,538.5,92.21,8,84.1
2024-09-14,ACC00041,Mid-Market,Healthcare,Active,3337.0,333.5,6,63.7
2024-09-14,ACC00042,SMB,Tech,Active,1456.74,52.41,5,94.8
2024-09-14,ACC00043,SMB,Retail,Active,1963.24,211.15,9,77.5
2024-09-14,ACC00044,Mid-Market,Finance,Active,9565.8,2166.0,2,100.0
2024-09-14,ACC00045,SMB,Finance,Active,1419.35,46.98,0,61.0
2024-09-14,ACC00046,SMB,Finance,Active,737.12,133.53,9,69.7
2024-09-14,ACC00047,Mid-Market,Retail,Paused,5555.17,0.0,6,93.5
2024-09-14,ACC00048,SMB,Retail,Active,679.67,47.03,4,62.7
2024-09-14,ACC00049,SMB,Healthcare,Active,1945.67,531.76,7,83.9
2024-09-14,ACC00050,Mid-Market,Healthcare,Active,3433.58,693.3,4,70.1
2024-09-15,ACC00001,SMB,Finance,Active,1999.59,490.53,5,90.8
2024-09-15,ACC00002,Mid-Market,Healthcare,Active,6413.54,1297.18,2,60.1
2024-09-15,ACC00003,SMB,Tech,Active,2682.5,212.99,5,78.9
2024-09-15,ACC00004,SMB,Tech,Active,2887.88,484.42,4,99.1
2024-09-15,ACC00005,Mid-Market,Retail,Active,6790.23,1301.98,1,72.8
2024-09-15,ACC00006,SMB,Finance,Active,1000.17,59.02,2,80.1
2024-09-15,ACC00007,SMB,Retail,Active,1729.46,56.72,1,98.1
2024-09-15,ACC00008,Mid-Market,Healthcare,Active,4494.77,945.31,5,95.9
2024-09-15,ACC00009,Mid-Market,Finance,Active,8438.8,1517.94,5,63.5
2024-09-15,ACC00010,SMB,Tech,Active,1861.98,356.39,4,72.5
2024-09-15,ACC00011,SMB,Tech,Active,772.64,169.6,9,62.5
2024-09-15,ACC00012,Enterprise,Retail,Active,24923.8,2408.47,5,99.2
2024-09-15,ACC00013,SMB,Tech,Active,1846.84,13.73,1,75.6
2024-09-15,ACC00014,SMB,Healthcare,Active,1008.86,41.03,2,69.8
2024-09-15,ACC00015,Mid-Market,Healthcare,Paused,3258.17,0.0,9,65.8
2024-09-15,ACC00016,Mid-Market,Retail,Active,8986.64,1312.11,3,80.1
2024-09-15,ACC00017,SMB,Healthcare,Active,1922.76,318.07,3,97.4
2024-09-15,ACC00018,SMB,Finance,Active,2985.95,69.38,8,84.0
2024-09-15,ACC00019,Mid-Market,Healthcare,Active,7144.79,1021.12,4,64.7
2024-09-15,ACC00020,Mid-Market,Retail,Active,6968.06,1899.9,2,63.4
2024-09-15,ACC00021,Mid-Market,Retail,Paused,6697.29,0.0,4,77.5
2024-09-15,ACC00022,SMB,Finance,Active,2631.14,370.31,2,76.0
2024-09-15,ACC00023,Enterprise,Tech,Active,13803.08,2502.43,6,98.5
2024-09-15,ACC00024,Mid-Market,Healthcare,Churned,8642.62,0.0,2,48.0
2024-09-15,ACC00025,Mid-Market,Finance,Active,8651.42,2178.41,9,69.5
2024-09-15,ACC00026,Mid-Market,Healthcare,Active,3241.92,803.83,4,74.1
2024-09-15,ACC00027,Enterprise,Tech,Active,20344.73,1895.54,0,92.8
2024-09-15,ACC00028,SMB,Tech,Churned,617.6,0.0,4,59.6
2024-09-15,ACC00029,Mid-Market,Retail,Active,9081.08,672.92,6,77.2
2024-09-15,ACC00030,SMB,Tech,Active,685.95,94.58,9,95.2
2024-09-15,ACC00031,Enterprise,Retail,Active,24237.14,2898.75,7,69.4
2024-09-15,ACC00032,SMB,Retail,Active,1831.02,539.8,4,83.9
2024-09-15,ACC00033,SMB,Healthcare,Active,2553.15,192.98,5,85.6
2024-09-15,ACC00034,SMB,Retail,Active,1093.88,213.41,8,66.5
2024-09-15,ACC00035,SMB,Healthcare,Churned,2391.19,0.0,3,23.3
2024-09-15,ACC00036,SMB,Finance,Active,1466.93,433.75,4,96.8
2024-09-15,ACC00037,Enterprise,Retail,Active,18950.82,1665.24,2,85.9
2024-09-15,ACC00038,Mid-Market,Finance,Active,3571.42,207.59,6,67.0
2024-09-15,ACC00039,Enterprise,Retail,Active,16767.43,4.61,2,97.4
2024-09-15,ACC00040,SMB,Tech,Active,1807.59,452.26,1,73.8
2024-09-15,ACC00041,SMB,Tech,Active,1628.87,205.67,7,63.5
2024-09-15,ACC00042,SMB,Healthcare,Active,871.53,96.51,5,95.9
2024-09-15,ACC00043,SMB,Healthcare,Paused,721.68,0.0,3,99.6
2024-09-15,ACC00044,SMB,Finance,Churned,1729.71,0.0,9,42.6
2024-09-15,ACC00045,Enterprise,Retail,Active,21918.05,1336.11,3,98.7
2024-09-15,ACC00046,SMB,Healthcare,Active,840.37,92.97,7,90.2
2024-09-15,ACC00047,SMB,Tech,Active,731.96,34.26,7,72.4
2024-09-15,ACC00048,SMB,Tech,Active,1449.86,142.45,8,73.2
2024-09-15,ACC00049,SMB,Tech,Active,2688.69,422.87,3,96.8
2024-09-15,ACC00050,Enterprise,Tech,Active,18061.74,2528.77,2,71.3
2024-09-16,ACC00001,Enterprise,Healthcare,Active,15215.72,2024.7,0,83.3
2024-09-16,ACC00002,Mid-Market,Finance,Active,5293.92,76.97,3,95.1
2024-09-16,ACC00003,SMB,Healthcare,Churned,2410.73,0.0,3,35.6
2024-09-16,ACC00004,Mid-Market,Retail,Active,8410.25,1053.06,2,96.6
2024-09-16,ACC00005,SMB,Finance,Active,960.33,285.78,3,77.7
2024-09-16,ACC00006,Mid-Market,Tech,Active,9445.1,1882.38,6,72.2
2024-09-16,ACC00007,Enterprise,Tech,Active,24407.68,2271.42,0,73.4
2024-09-16,ACC00008,SMB,Healthcare,Churned,747.9,0.0,0,57.0
2024-09-16,ACC00009,Mid-Market,Tech,Churned,7377.81,0.0,4,40.2
2024-09-16,ACC00010,SMB,Tech,Active,2263.86,500.04,3,67.4
2024-09-16,ACC00011,Mid-Market,Retail,Paused,8767.3,0.0,3,89.3
2024-09-16,ACC00012,Mid-Market,Retail,Active,5739.32,1502.6,7,73.3
2024-09-16,ACC00013,Enterprise,Retail,Active,23310.92,5311.65,7,91.3
2024-09-16,ACC00014,Mid-Market,Healthcare,Churned,4282.4,0.0,5,42.4
2024-09-16,ACC00015,SMB,Healthcare,Active,2165.12,441.75,9,78.8
2024-09-16,ACC00016,Mid-Market,Finance,Active,4807.62,921.93,9,88.9
2024-09-16,ACC00017,Mid-Market,Tech,Active,7289.05,989.46,3,90.4
2024-09-16,ACC00018,Mid-Market,Healthcare,Active,8908.41,477.86,8,69.5
2024-09-16,ACC00019,Mid-Market,Finance,Active,8174.88,2310.31,5,64.3
2024-09-16,ACC00020,SMB,Retail,Active,2226.9,240.63,3,68.1
2024-09-16,ACC00021,SMB,Retail,Churned,636.58,0.0,3,26.6
2024-09-16,ACC00022,Mid-Market,Finance,Active,4553.47,605.65,1,87.8
2024-09-16,ACC00023,Mid-Market,Retail,Active,8418.24,2274.38,7,70.3
2024-09-16,ACC00024,SMB,Healthcare,Active,1577.0,398.83,6,64.6
2024-09-16,ACC00025,SMB,Healthcare,Active,662.02,14.1,0,94.4
2024-09-16,ACC00026,Mid-Market,Finance,Active,3157.48,656.47,9,89.4
2024-09-16,ACC00027,SMB,Tech,Active,911.96,33.11,3,91.8
2024-09-16,ACC00028,SMB,Finance,Paused,2008.36,0.0,5,90.3
2024-09-16,ACC00029,Mid-Market,Tech,Active,8144.45,1157.24,7,76.7
2024-09-16,ACC00030,Enterprise,Retail,Active,23290.67,2069.57,7,76.7
2024-09-16,ACC00031,Enterprise,Tech,Active,11447.78,838.14,1,73.9
2024-09-16,ACC00032,SMB,Healthcare,Active,1585.71,15.93,3,71.8
2024-09-16,ACC00033,Enterprise,Tech,Paused,22141.17,0.0,7,61.2
2024-09-16,ACC00034,SMB,Tech,Active,1744.29,178.34,4,69.4
2024-09-16,ACC00035,SMB,Retail,Paused,2888.85,0.0,8,86.4
2024-09-16,ACC00036,SMB,Tech,Active,2030.45,336.76,9,77.3
2024-09-16,ACC00037,Mid-Market,Retail,Active,6171.34,1132.07,0,62.3
2024-09-16,ACC00038,Enterprise,Tech,Active,15662.16,1891.67,1,78.7
2024-09-16,ACC00039,Mid-Market,Tech,Active,7752.32,1984.17,8,64.2
2024-09-16,ACC00040,SMB,Finance,Active,1842.46,99.7,3,96.2
2024-09-16,ACC00041,SMB,Healthcare,Active,1371.43,0.55,5,78.9
2024-09-16,ACC00042,SMB,Retail,Active,2569.92,485.15,2,96.0
2024-09-16,ACC00043,Enterprise,Healthcare,Active,17886.07,1470.02,0,90.6
2024-09-16,ACC00044,Mid-Market,Healthcare,Active,7332.93,421.3,7,71.0
2024-09-16,ACC00045,SMB,Tech,Active,1815.94,541.24,4,92.8
2024-09-16,ACC00046,Enterprise,Tech,Active,14044.26,4148.35,2,83.0
2024-09-16,ACC00047,SMB,Healthcare,Active,1330.89,270.8,9,68.8
2024-09-16,ACC00048,Mid-Market,Finance,Active,6657.44,1107.05,1,66.9
2024-09-16,ACC00049,Enterprise,Finance,Active,22097.66,2273.14,8,92.0
2024-09-16,ACC00050,SMB,Finance,Active,1397.37,56.34,0,73.8
2024-09-17,ACC00001,Mid-Market,Retail,Churned,7997.37,0.0,0,37.9
2024-09-17,ACC00002,SMB,Healthcare,Active,1349.85,239.72,0,83.7
2024-09-17,ACC00003,SMB,Healthcare,Active,2152.84,64.74,9,75.4
2024-09-17,ACC00004,SMB,Retail,Active,1016.59,211.72,3,65.3
2024-09-17,ACC00005,SMB,Finance,Active,706.51,62.42,5,69.2
2024-09-17,ACC00006,Enterprise,Healthcare,Active,13307.35,3327.12,0,95.3
2024-09-17,ACC00007,SMB,Finance,Active,2499.93,672.3,5,61.4
2024-09-17,ACC00008,Mid-Market,Finance,Active,4217.28,605.44,9,81.8
2024-09-17,ACC00009,Mid-Market,Healthcare,Active,5269.76,414.41,9,77.7
2024-09-17,ACC00010,SMB,Tech,Active,2142.6,561.35,2,62.1
2024-09-17,ACC00011,Mid-Market,Healthcare,Active,9577.37,881.36,9,78.7
2024-09-17,ACC00012,Mid-Market,Retail,Active,9433.92,2646.1,7,94.5
2024-09-17,ACC00013,SMB,Retail,Active,681.0,22.22,1,96.6
2024-09-17,ACC00014,SMB,Healthcare,Active,2537.5,557.61,3,82.1
2024-09-17,ACC00015,Mid-Market,Tech,Active,8658.51,1928.18,9,95.1
2024-09-17,ACC00016,Enterprise,Retail,Active,21362.6,446.29,9,73.9
2024-09-17,ACC00017,Enterprise,Healthcare,Active,23461.14,4112.55,8,78.0
2024-09-17,ACC00018,SMB,Retail,Churned,2051.78,0.0,4,20.7
2024-09-17,ACC00019,Mid-Market,Healthcare,Active,8785.43,532.33,0,61.3
2024-09-17,ACC00020,Mid-Market,Tech,Active,5779.97,1288.73,2,97.6
2024-09-17,ACC00021,Mid-Market,Tech,Churned,8169.11,0.0,2,29.3
2024-09-17,ACC00022,SMB,Healthcare,Active,2427.24,21.22,8,78.8
2024-09-17,ACC00023,SMB,Retail,Active,741.19,87.2,3,67.0
2024-09-17,ACC00024,SMB,Healthcare,Active,1219.56,235.35,3,71.9
2024-09-17,ACC00025,Enterprise,Finance,Active,19788.7,4651.93,1,81.5
2024-09-17,ACC00026,Mid-Market,Healthcare,Active,3116.9,787.17,9,67.8
2024-09-17,ACC00027,SMB,Retail,Active,1343.48,344.72,4,68.5
2024-09-17,ACC00028,SMB,Finance,Active,924.41,55.25,1,62.1
2024-09-17,ACC00029,SMB,Retail,Churned,2641.68,0.0,0,43.6
2024-09-17,ACC00030,SMB,Tech,Active,507.28,98.86,8,87.8
2024-09-17,ACC00031,SMB,Healthcare,Active,2940.48,393.11,7,93.7
2024-09-17,ACC00032,Mid-Market,Finance,Active,7760.79,1752.52,4,70.6
2024-09-17,ACC00033,Enterprise,Finance,Active,16398.12,1050.65,9,81.4
2024-09-17,ACC00034,SMB,Retail,Active,1788.29,130.94,1,75.4
2024-09-17,ACC00035,Mid-Market,Healthcare,Paused,5342.04,0.0,6,81.5
2024-09-17,ACC00036,SMB,Finance,Active,2978.39,81.69,5,80.1
2024-09-17,ACC00037,SMB,Healthcare,Churned,2261.94,0.0,2,54.6
2024-09-17,ACC00038,SMB,Tech,Active,2765.4,202.56,0,97.1
2024-09-17,ACC00039,SMB,Retail,Churned,2378.09,0.0,9,51.4
2024-09-17,ACC00040,Mid-Market,Retail,Active,8502.67,1580.67,1,86.5
2024-09-17,ACC00041,Enterprise,Tech,Active,17140.26,1621.0,5,82.0
2024-09-17,ACC00042,Mid-Market,Tech,Active,9802.06,331.43,3,96.7
2024-09-17,ACC00043,SMB,Retail,Active,2351.04,216.23,6,86.5
2024-09-17,ACC00044,SMB,Finance,Active,1399.44,110.05,0,60.2
2024-09-17,ACC00045,Enterprise,Retail,Active,19485.78,5502.11,1,92.6
2024-09-17,ACC00046,Mid-Market,Healthcare,Active,6408.4,1803.72,9,77.2
2024-09-17,ACC00047,Mid-Market,Healthcare,Paused,3783.99,0.0,3,72.4
2024-09-17,ACC00048,SMB,Retail,Active,1479.98,175.55,6,98.9
2024-09-17,ACC00049,SMB,Retail,Active,2517.99,323.77,8,68.8
2024-09-17,ACC00050,Mid-Market,Retail,Active,5911.87,411.85,9,66.9
2024-09-18,ACC00001,SMB,Tech,Active,1306.11,236.94,9,89.9
2024-09-18,ACC00002,SMB,Retail,Active,1296.15,314.69,5,60.2
2024-09-18,ACC00003,Enterprise,Retail,Active,21728.9,1769.08,0,94.8
2024-09-18,ACC00004,SMB,Healthcare,Active,1551.72,423.08,5,85.0
2024-09-18,ACC00005,Mid-Market,Healthcare,Active,8802.43,2410.0,1,98.7
2024-09-18,ACC00006,SMB,Retail,Active,1708.18,218.83,8,80.4
2024-09-18,ACC00007,SMB,Healthcare,Active,2205.94,520.38,0,91.2
2024-09-18,ACC00008,Enterprise,Finance,Active,23989.62,543.64,9,92.2
2024-09-18,ACC00009,SMB,Retail,Active,1556.76,309.49,8,87.3
2024-09-18,ACC00010,SMB,Retail,Active,2344.74,487.74,4,65.9
2024-09-18,ACC00011,SMB,Finance,Active,548.87,111.03,4,69.9
2024-09-18,ACC00012,Mid-Market,Tech,Active,5387.97,654.36,2,98.9
2024-09-18,ACC00013,SMB,Tech,Active,1448.26,254.18,8,65.2
2024-09-18,ACC00014,SMB,Tech,Active,2049.12,201.01,3,89.3
2024-09-18,ACC00015,SMB,Retail,Active,2159.67,15.87,9,85.4
2024-09-18,ACC00016,Enterprise,Finance,Active,14421.61,3387.08,2,75.2
2024-09-18,ACC00017,SMB,Healthcare,Active,571.0,156.85,0,81.9
2024-09-18,ACC00018,Mid-Market,Finance,Active,3111.02,67.49,5,98.8
2024-09-18,ACC00019,Mid-Market,Retail,Paused,8886.46,0.0,7,73.2
2024-09-18,ACC00020,Mid-Market,Tech,Active,3357.13,854.58,2,84.6
2024-09-18,ACC00021,SMB,Finance,Active,699.87,169.39,5,87.8
2024-09-18,ACC00022,SMB,Finance,Active,914.27,114.17,1,98.1
2024-09-18,ACC00023,Enterprise,Healthcare,Paused,15302.0,0.0,8,86.1
2024-09-18,ACC00024,Enterprise,Tech,Active,18545.42,3516.93,0,72.4
2024-09-18,ACC00025,Mid-Market,Tech,Active,6614.33,1804.66,9,95.2
2024-09-18,ACC00026,SMB,Retail,Active,2282.1,89.02,9,77.9
2024-09-18,ACC00027,Enterprise,Tech,Active,15173.25,3221.36,4,77.2
2024-09-18,ACC00028,Enterprise,Tech,Active,22468.88,695.04,7,62.0
2024-09-18,ACC00029,Enterprise,Retail,Active,16090.77,4179.01,0,65.2
2024-09-18,ACC00030,SMB,Retail,Churned,2096.06,0.0,1,21.1
2024-09-18,ACC00031,SMB,Healthcare,Active,676.14,1.08,6,96.0
2024-09-18,ACC00032,Enterprise,Healthcare,Active,20447.94,5520.3,3,87.1
2024-09-18,ACC00033,Mid-Market,Finance,Active,4851.5,523.17,1,87.5
2024-09-18,ACC00034,SMB,Finance,Active,1705.59,351.6,5,96.8
2024-09-18,ACC00035,Mid-Market,Healthcare,Active,3513.66,623.71,0,69.3
2024-09-18,ACC00036,Mid-Market,Healthcare,Active,6686.93,562.71,9,94.2
2024-09-18,ACC00037,Mid-Market,Finance,Active,4471.31,1270.82,1,87.0
2024-09-18,ACC00038,SMB,Healthcare,Active,1403.34,144.3,2,71.9
2024-09-18,ACC00039,Mid-Market,Tech,Active,9885.12,1360.34,0,93.7
2024-09-18,ACC00040,Mid-Market,Finance,Active,7053.68,1150.95,4,99.6
2024-09-18,ACC00041,SMB,Healthcare,Active,2016.27,55.77,2,70.9
2024-09-18,ACC00042,Enterprise,Healthcare,Active,10886.65,1546.5,4,88.1
2024-09-18,ACC00043,SMB,Healthcare,Active,1401.85,243.0,0,92.1
2024-09-18,ACC00044,Mid-Market,Retail,Active,9401.06,1663.28,1,63.3
2024-09-18,ACC00045,Enterprise,Healthcare,Active,10282.2,408.8,3,87.1
2024-09-18,ACC00046,SMB,Tech,Active,1349.97,227.59,5,90.4
2024-09-18,ACC00047,Mid-Market,Healthcare,Active,9185.36,1637.38,7,87.2
2024-09-18,ACC00048,SMB,Healthcare,Active,1495.65,185.32,2,75.7
2024-09-18,ACC00049,Mid-Market,Healthcare,Active,3226.69,690.42,8,80.1
2024-09-18,ACC00050,Mid-Market,Retail,Active,5422.35,494.06,6,86.4
2024-09-19,ACC00001,Enterprise,Retail,Active,20622.13,5890.33,4,99.2
2024-09-19,ACC00002,Mid-Market,Tech,Active,8357.59,1536.73,3,77.3
2024-09-19,ACC00003,Enterprise,Healthcare,Active,15114.29,3056.5,4,70.0
2024-09-19,ACC00004,Mid-Market,Finance,Active,9487.17,1126.68,7,77.7
2024-09-19,ACC00005,SMB,Finance,Active,1040.46,193.38,2,75.1
2024-09-19,ACC00006,Enterprise,Retail,Active,10460.8,2159.97,7,92.3
2024-09-19,ACC00007,Mid-Market,Retail,Active,9392.99,428.44,2,64.4
2024-09-19,ACC00008,Mid-Market,Retail,Active,5825.38,427.18,6,67.9
2024-09-19,ACC00009,SMB,Tech,Active,1082.41,23.16,2,89.7
2024-09-19,ACC00010,SMB,Healthcare,Active,941.78,64.94,0,60.6
2024-09-19,ACC00011,SMB,Finance,Active,692.97,49.85,2,96.5
2024-09-19,ACC00012,Mid-Market,Retail,Active,8452.8,104.61,7,90.0
2024-09-19,ACC00013,Mid-Market,Finance,Active,8115.87,288.46,0,65.3
2024-09-19,ACC00014,SMB,Retail,Paused,1610.6,0.0,4,64.8
2024-09-19,ACC00015,Mid-Market,Tech,Active,8390.04,301.06,1,73.4
2024-09-19,ACC00016,SMB,Tech,Churned,1529.06,0.0,6,41.2
2024-09-19,ACC00017,Mid-Market,Healthcare,Active,5165.19,615.45,8,85.7
2024-09-19,ACC00018,SMB,Finance,Active,2816.41,620.24,0,67.2
2024-09-19,ACC00019,Enterprise,Healthcare,Active,16622.79,1632.23,0,89.3
